q1,x1,y1,z1,px1,py1,pz1,x2,y2,z2,px2,py2,pz2,q2,vtx,vty,vtz,vpx,vpy,vpz
1,-23.5389,-8.79839,594.764,0.219102,-0.254977,22.3096,3.75538,-23.7039,1899.84,0.605123,-0.25428,22.2797,1,0.208041,-0.44093,57.7592,-3.23459,-0.584661,29.221
1,-18.4999,10.369,594.71,0.114746,0.423829,28.9132,-1.50464,30.0321,1936.78,0.501183,0.423032,28.8856,1,-0.141665,-0.0833337,49.1781,-3.11818,0.80993,36.5856
1,-38.1793,29.0795,594.821,1.60098,0.447822,18.7772,94.4128,61.1235,1936.93,1.98559,0.446021,18.7176,1,-2.18865,-4.42529,-662.734,-1.83736,0.600879,29.1973
1,-13.0345,-13.8382,594.687,0.274874,-1.24766,45.2233,2.05043,-49.8421,1899.88,0.661466,-1.24617,45.1836,1,1.54866,0.974319,26.2337,-3.45048,-1.61779,51.9245
1,6.17345,28.2924,594.508,1.49532,2.07399,40.2535,64.4758,97.4932,1936.85,1.88215,2.07317,40.2131,1,-0.23241,0.0575205,38.139,-1.21748,2.11793,47.695
1,-35.9834,4.82029,594.843,-1.10381,0.263274,35.5444,-68.1958,14.7443,1936.68,-0.718165,0.262612,35.5342,1,-0.186959,0.0230636,51.5531,-4.46517,0.302374,41.7989
1,-1.52863,-43.2121,594.631,0.783312,-1.14175,14.2871,93.0819,-147.469,1899.71,1.17308,-1.13584,14.2504,1,0.291767,0.208569,28.048,-1.81459,-1.90484,23.1568
1,5.92253,-15.8659,594.543,1.47907,-1.05062,38.2781,64.8121,-51.7119,1899.68,1.86464,-1.0503,38.2373,1,-0.364758,0.0537986,46.7679,-1.04964,-1.2605,45.8182
1,-20.8509,7.82885,594.731,-0.930022,0.794057,57.4325,-36.716,26.3748,1936.72,-0.542303,0.79125,57.2874,1,0.322178,0.359364,26.0214,-4.33861,0.646447,67.3276
1,14.91,-0.903428,594.449,2.64596,-0.0662864,43.9025,100.936,-2.87658,1899.63,3.03028,-0.0663493,43.8641,1,-3.09461,-1.07962,12.5102,-0.246873,0.0865146,52.3981
1,15.6337,-34.0283,594.481,2.4157,-3.0616,44.4272,93.9493,-124.043,1899.61,2.80239,-3.06143,44.3802,1,-0.0606808,0.771482,54.3262,-0.257313,-3.01671,50.5658
1,-29.4672,-10.8401,594.807,-1.84885,-1.14684,54.016,-68.1683,-38.5312,1900.06,-1.46238,-1.14526,54.0033,1,-0.314338,0.463161,48.79,-4.90677,-1.31422,61.2462
1,-25.572,-34.2393,594.795,1.64008,-0.686144,23.0746,81.3051,-73.0905,1899.68,2.02555,-0.684826,23.0209,1,0.596122,3.42535,-662.943,-1.72619,-1.27456,34.1003
1,-17.589,24.6466,594.691,0.118383,1.46233,33.0397,-2.53662,84.0228,1936.75,0.505647,1.46005,33.0124,1,0.134297,0.169893,40.6855,-3.48943,1.97002,42.3921
1,-16.9707,-16.8764,594.718,0.0403834,-1.43307,43.8967,-8.39914,-59.4739,1899.91,0.427328,-1.43145,43.8706,1,-0.358269,-0.123511,27.7571,-3.32264,-1.42251,52.1986
1,-48.3062,-21.6185,594.964,-0.771986,-0.874023,19.4189,-83.5703,-80.1903,1900.08,-0.386214,-0.869991,19.4156,1,0.507443,-0.0157311,49.7873,-4.60832,-0.976247,29.2941
1,6.71,-42.4142,594.552,1.37557,-1.88546,24.4951,93.3959,-142.976,1899.6,1.76388,-1.88396,24.4535,1,-0.256619,0.246658,34.749,-1.33559,-2.44905,32.4991
1,-0.694847,-20.9651,594.6,0.939378,-2.84974,71.8441,20.8827,-72.743,1899.85,1.32652,-2.84872,71.8129,1,-0.00836861,-0.0694102,66.3861,-1.79873,-3.21931,83.4421
1,-15.3216,13.1945,594.682,-0.363605,1.63168,73.1033,-17.3822,43.1433,1936.75,0.0231603,1.63057,73.079,1,-0.697828,0.320619,26.4744,-4.19493,1.81978,81.0435
1,-31.2968,-18.3749,594.836,-0.657755,-1.04364,35.4859,-46.3846,-56.7193,1899.99,-0.271058,-1.04139,35.4673,1,-0.320614,-0.0252279,26.0643,-4.49595,-1.61659,48.1618
1,-13.8777,-7.87389,594.693,1.45389,-0.0001189,34.208,51.0464,-7.88327,1899.71,1.8392,-0.000256235,34.1657,1,-1.74411,-4.37423,-643.454,-1.5552,-0.138276,44.2842
1,-8.72995,-5.16733,594.647,0.188219,-0.735881,53.679,1.86256,-23.0593,1899.86,0.574637,-0.735414,53.6518,1,0.100466,-0.201914,56.3381,-2.72088,-0.270398,61.014
1,15.0624,2.22947,594.464,2.13807,0.147124,39.2904,96.7152,7.26157,1937.02,2.52264,0.147143,39.254,1,0.616026,0.191316,47.6862,-0.733773,0.06314,47.4705
1,-10.9577,-7.11715,594.671,0.604566,-0.197523,23.1538,37.0861,-18.2546,1899.79,0.990322,-0.197221,23.1176,1,-0.164022,-0.199109,58.6293,-2.46154,-0.485233,30.3746
1,-5.82117,33.637,594.6,0.629489,2.94223,48.1592,18.7832,115.639,1936.77,1.01784,2.94024,48.1282,1,-0.270387,0.130502,42.5546,-2.09723,3.43149,54.7444
1,-8.04007,-4.08827,594.643,0.227674,-0.267709,57.8361,2.68057,-10.1295,1899.86,0.614106,-0.267573,57.8126,1,2.49876,-1.31875,19.0593,-2.98828,-0.409365,66.0953
1,-8.30115,25.4588,594.623,0.420624,2.2858,44.3727,12.0645,94.5971,1936.77,0.80839,2.28409,44.3431,1,0.0195752,-0.150313,28.9442,-2.86441,2.37094,57.0082
1,-17.9295,42.7244,594.683,-0.182379,3.23867,41.1337,-15.5687,148.363,1936.68,0.208213,3.23943,41.152,1,-1.09739,-0.588018,33.2334,-3.50133,4.29075,53.7015
1,0.418171,1.04031,594.574,1.11617,0.264252,63.3539,29.3904,6.63967,1936.86,1.50241,0.264193,63.3318,1,0.133767,0.0237245,48.2804,-1.59425,0.0753007,73.68
1,-15.9777,-36.3488,594.728,0.26514,-2.15109,33.1362,4.29877,-121.056,1899.91,0.65352,-2.14802,33.1073,1,0.376989,-0.685431,37.2646,-2.89335,-2.65573,41.2055
1,0.959139,-15.758,594.583,1.01137,-1.81083,61.8484,27.5348,-53.9793,1899.83,1.39794,-1.81015,61.8161,1,0.282918,-0.226831,42.4463,-1.26248,-1.8241,67.6043
1,12.036,5.40957,594.471,2.06713,0.459926,48.0612,76.8007,18.2606,1936.97,2.45871,0.461293,48.1603,1,2.37612,-0.769489,58.8216,-0.941967,0.94483,55.2468
1,8.44409,-16.1152,594.527,2.01912,-1.4307,49.6018,68.1004,-53.783,1899.69,2.40461,-1.43053,49.5601,1,-0.921954,-1.52315,26.1959,-0.858615,-1.5935,57.054
1,-27.6769,11.8192,594.781,-1.64281,0.94054,52.2177,-63.4429,35.9685,1936.7,-1.25626,0.939077,52.2038,1,0.752628,1.73574,50.1858,-4.82699,1.08248,59.2084
1,-7.42715,-22.8875,594.653,0.529393,-2.03341,51.8003,12.1688,-74.1233,1899.87,0.916605,-2.03203,51.7705,1,-0.308495,0.115954,25.4109,-2.62247,-2.58245,60.4159
1,-13.1549,11.0308,594.669,-0.109823,1.56214,59.4544,-9.95749,46.2879,1936.76,0.276451,1.5556,59.2187,1,-1.33995,-1.70347,45.2279,-3.42702,1.53417,69.0965
1,1.03624,-20.549,594.586,1.21595,-2.14053,58.8894,33.4883,-68.0001,1899.79,1.60272,-2.13972,58.8555,1,0.0789121,0.158353,25.6054,-1.59365,-2.35363,66.0773
1,-9.88839,-20.0473,594.67,0.454515,-1.74935,41.5147,12.2104,-75.0423,1899.87,0.841726,-1.74767,41.4847,1,-0.133623,-0.040472,60.9656,-2.72371,-1.53504,49.6188
1,-19.6919,-8.12901,594.731,-1.27689,-0.912245,65.7699,-40.1254,-26.2255,1899.98,-0.890267,-0.911409,65.7514,1,0.0118546,0.158461,53.2662,-4.30737,-1.16243,71.791
1,-9.6662,-22.6186,594.668,0.372687,-2.09077,49.714,6.63784,-77.5057,1899.85,0.759956,-2.08917,49.6852,1,0.0316755,0.464347,35.9124,-2.9356,-2.52542,59.8011
1,-0.522516,-45.1213,594.615,1.19612,-2.6612,33.2678,56.2961,-149.445,1899.74,1.58713,-2.6536,33.2348,1,-0.42024,-0.0935649,34.0666,-1.98384,-3.28039,41.0418
1,-16.1018,29.685,594.68,-0.967246,3.41873,62.4899,-31.4489,103.08,1936.68,-0.579053,3.41597,62.4698,1,0.24141,0.232234,66.6882,-3.74032,3.80087,70.0981
1,-2.03581,-1.52239,594.595,0.506163,-0.228902,59.3195,14.5454,-6.55913,1899.85,0.892603,-0.228816,59.3011,1,2.32583,1.1251,28.7107,-1.95562,-0.308118,66.6154
1,-8.39086,3.99211,594.638,0.206606,0.410769,58.7736,2.06401,13.3718,1936.81,0.593061,0.41054,58.7501,1,0.532594,0.163127,53.2586,-2.83795,0.363242,66.713
1,-13.1186,19.289,594.663,-0.216186,2.13434,61.086,-12.3352,66.1716,1936.74,0.171072,2.13276,61.0613,1,0.128499,-0.163187,39.5141,-3.30067,2.39963,68.9429
1,-20.4856,25.1391,594.714,0.0257671,1.43817,33.7327,-9.43179,82.3244,1936.74,0.412977,1.43564,33.7065,1,0.270631,0.144292,35.5987,-3.61391,2.27487,43.7473
1,-32.034,-6.13764,594.82,-1.14106,-0.297315,39.4404,-61.6235,-15.9632,1900.01,-0.754966,-0.296547,39.4236,1,0.296995,0.511391,26.2967,-4.54557,-0.685643,50.3813
1,-22.0789,44.35,594.712,-0.0455978,2.31251,29.4645,-12.5355,149.666,1936.69,0.345347,2.31078,29.4455,1,-0.290011,0.000509733,30.9465,-3.17485,2.82018,36.6454
1,1.44112,-4.78957,594.567,1.29398,-0.355441,59.0085,35.5363,-12.6534,1899.76,1.67996,-0.355337,58.978,1,0.421606,-0.231757,41.9063,-1.53112,-0.850377,65.8009
1,-41.1247,29.1411,594.868,0.214288,0.539363,9.89155,22.2977,102.177,1936.78,0.601165,0.535198,9.85439,1,-0.341367,0.184818,27.746,-3.63201,0.952669,19.4459
1,3.60376,-17.8121,594.567,1.96496,-0.985064,43.8214,69.5162,-47.1714,1899.69,2.3503,-0.984845,43.7783,1,-1.52571,4.16676,-619.381,-0.732008,-0.976491,59.7146
1,3.87552,-3.21586,594.553,1.68482,-0.190669,67.7688,41.0901,-6.88935,1899.75,2.07086,-0.190671,67.7441,1,-0.264531,0.103769,34.8592,-1.48529,-0.453277,74.4016
1,-13.1772,4.91183,594.673,0.0451036,0.572386,64.8038,-7.041,16.7644,1936.79,0.431593,0.572033,64.7814,1,-0.446479,1.09596,41.6667,-3.68623,0.365414,72.0988
1,-18.8959,23.1268,594.706,0.318472,1.22477,24.9137,11.8595,89.0826,1936.79,0.705617,1.22228,24.8826,1,0.132272,0.117116,30.7703,-3.1452,1.24713,31.3769
1,-12.4929,-0.818621,594.67,-0.301708,-0.162689,68.3968,-13.5313,-3.92282,1899.9,0.0848048,-0.162618,68.3835,1,0.111469,0.32557,36.9232,-3.75803,-0.0309957,77.4613
1,-28.4111,18.4789,594.785,-0.815636,1.3371,37.6867,-48.497,66.0457,1936.69,-0.428682,1.33465,37.6692,1,-0.19877,0.10348,45.5394,-4.09289,1.46244,46.4957
1,2.74261,29.5854,594.527,1.0808,1.86103,32.6277,57.6224,106.189,1936.86,1.46782,1.85971,32.5889,1,-0.0632129,-0.347336,46.6433,-1.48002,2.24962,43.0735
1,4.37317,16.0317,594.541,1.28155,0.763715,26.1906,82.9888,55.2199,1936.9,1.66673,0.763394,26.1455,1,-0.244054,0.387262,29.9977,-1.50194,1.04258,32.7981
1,-8.73813,-28.8611,594.666,0.353178,-2.34,49.2062,7.22928,-90.9255,1899.86,0.741014,-2.33821,49.1775,1,0.155939,0.311977,45.9258,-2.63393,-3.22657,58.4689
1,-15.9825,8.45258,594.691,-0.397191,0.873999,55.0721,-19.5394,29.7447,1936.76,-0.010545,0.873247,55.0518,1,-0.177796,0.518416,54.9894,-3.61253,0.792914,62.1574
1,-29.6485,16.0345,594.789,-0.114322,0.573568,23.8137,-21.9288,48.3217,1936.74,0.2721,0.572029,23.7894,1,-0.274732,-0.0865395,32.5675,-3.90374,1.08042,34.6809
1,1.32606,-15.4244,594.574,1.17209,-0.660604,26.1033,72.3459,-48.4888,1899.74,1.55738,-0.660232,26.0599,1,-1.67995,0.715528,27.1972,-1.64127,-0.800651,33.9516
1,5.87948,1.71703,594.536,1.46448,0.36893,57.187,46.1547,10.3789,1936.9,1.85045,0.368855,57.1619,1,1.65382,-1.46849,109.754,-0.932845,0.42885,64.8445
1,-2.48973,-2.26707,594.592,1.91828,-0.0838624,49.6125,54.492,-4.47467,1899.77,2.30404,-0.0838583,49.5824,1,-0.0104587,0.0770741,-301.625,-1.27579,-0.15593,58.1773
1,-1.01852,9.01737,594.582,1.05381,0.754074,33.6908,51.0015,39.0749,1936.9,1.43967,0.753591,33.6527,1,1.75628,-0.800509,35.0428,-2.18846,0.686564,41.1294
1,1.02723,-7.23139,594.576,1.26716,-0.725829,62.9868,32.414,-22.2751,1899.79,1.65312,-0.725607,62.9531,1,-0.184222,-0.352621,33.8887,-1.98143,-0.888106,81.5737
1,-47.8994,-0.549431,594.925,-1.48347,-0.118039,28.305,-104.956,-5.98764,1900.09,-1.09951,-0.117948,28.3094,1,0.47023,0.146154,65.9773,-4.83418,0.12187,33.1354
1,3.918,3.38716,594.537,1.32809,0.171419,24.2654,91.3264,12.8767,1936.92,1.71263,0.171106,24.2218,1,-0.0487819,0.288789,46.3888,-1.52578,0.0692412,30.9199
1,5.7424,22.6769,594.509,1.62434,1.47301,36.7769,74.2481,76.4809,1936.86,2.01022,1.47246,36.7339,1,0.170827,0.0638159,25.4478,-1.46572,1.9775,45.9594
1,-1.53784,26.4739,594.582,1.06074,1.31873,25.4514,67.7634,96.0753,1936.88,1.44747,1.31744,25.4091,1,0.0940467,0.0206292,59.3889,-1.7771,1.6341,33.4973
1,-3.34391,-11.1363,594.612,0.780698,-1.07953,63.4188,17.8208,-33.3549,1899.82,1.16721,-1.07901,63.3881,1,0.133661,-0.458213,34.2783,-1.98044,-1.49966,68.9539
1,-17.454,-5.49252,594.718,-0.512437,-0.501704,51.9822,-24.1122,-18.085,1899.93,-0.125937,-0.501228,51.9641,1,0.354353,-0.647869,38.4986,-3.85075,-0.462307,60.3925
1,2.97895,-54.8894,594.596,2.10704,-1.91981,40.5244,78.902,-116.781,1899.68,2.49577,-1.92015,40.4937,1,3.60005,-2.86091,-663.137,-1.13274,-2.18958,50.1115
1,-45.9983,5.22906,594.91,-1.80511,0.321009,34.9675,-105.668,17.5223,1936.64,-1.42058,0.320091,34.9652,1,0.236121,0.0342494,29.6671,-5.11536,0.423913,42.588
1,-15.64,-13.9931,594.708,0.38537,-0.638278,27.2119,14.729,-44.5978,1899.83,0.771739,-0.63707,27.1805,1,0.0985285,-0.278075,39.9937,-2.98292,-0.986311,35.7139
1,-15.3611,7.46424,594.692,-0.628491,0.721287,57.7182,-24.1354,24.2299,1936.75,-0.241899,0.720635,57.6963,1,1.91345,0.0973427,41.1476,-3.73011,0.866213,64.7373
1,-25.9833,-7.49962,594.769,0.485197,-0.0347921,9.80533,71.7143,-12.091,1899.71,0.870157,-0.0337533,9.75739,1,0.287118,0.0710882,27.8047,-2.57101,-0.420515,18.2538
1,-2.44251,-4.37465,594.6,0.768118,-0.88668,81.825,13.7018,-18.9071,1899.85,1.19492,-0.953709,85.3391,1,-0.340788,0.465652,42.4428,-2.1691,-0.519589,90.3964
1,-25.0901,38.4327,594.739,-0.516372,2.53242,37.5958,-34.5828,128.249,1936.68,-0.287777,3.99589,60.2455,1,-0.164761,-0.393287,30.2706,-3.48823,2.9731,43.4912
1,2.36555,12.9026,594.536,1.52611,0.902059,31.9701,77.0333,50.8089,1936.93,1.91129,0.901566,31.9257,1,-0.178448,-0.175788,29.1968,-1.90408,0.485849,37.7811
1,-15.8139,-34.9837,594.722,0.0707886,-1.90211,30.3575,-2.03996,-116.73,1899.9,0.45938,-1.89897,30.3308,1,2.28251,-0.816136,44.6865,-2.91798,-2.4085,38.4105
1,-17.5355,32.4058,594.685,0.0371575,1.97742,35.0475,-6.42973,108.095,1936.73,0.425239,1.97453,35.0212,1,-0.236021,-0.0939933,41.3251,-3.33494,2.36745,41.2579
1,9.54559,-0.949859,594.502,1.92103,-0.120112,65.8089,52.5549,-3.333,1899.77,2.30679,-0.120116,65.7825,1,2.22461,1.57714,30.5087,-0.643765,-0.424928,76.3476
1,-26.9196,-40.2256,594.809,-0.62877,-2.52333,33.9061,-41.4964,-137.277,1899.99,-0.239392,-2.51923,33.8943,1,-0.390568,0.214895,43.1221,-3.73948,-2.96699,42.1661
1,-43.4464,18.9862,594.884,-1.29781,0.91725,29.3989,-91.2288,60.7505,1936.61,-0.912009,0.913738,29.39,1,-0.168413,-0.0308842,36.6775,-4.79331,1.30691,37.7194
1,-17.1637,-5.8832,594.708,-0.543813,-0.422531,52.113,-24.5912,-16.4612,1899.93,-0.157299,-0.422089,52.0951,1,0.0915128,-0.711055,32.086,-3.68607,-0.441052,59.2018
1,-31.0096,23.154,594.8,-1.26438,1.47419,39.5661,-65.3563,73.0918,1936.65,-0.877254,1.47119,39.5526,1,0.0647464,-0.109669,29.3907,-4.29352,2.24509,48.1125
1,-15.8311,-11.3385,594.702,-0.464019,-1.21908,56.9322,-20.7939,-39.2786,1899.93,-0.0772041,-1.21799,56.9094,1,-1.12707,0.383836,36.3559,-3.43982,-1.29957,66.7073
1,-1.10215,-28.3574,594.61,1.01474,-1.6449,33.8665,47.6042,-91.7762,1899.78,1.40188,-1.64366,33.8291,1,0.0971846,0.160946,39.0473,-1.89067,-2.31879,41.7658
1,5.72299,-19.7626,594.541,1.42345,-0.892585,28.9801,81.02,-60.0058,1899.65,1.80873,-0.892342,28.9351,1,-0.0584805,-0.3653,39.223,-1.6085,-1.40799,35.9841
1,-6.18111,13.579,594.617,0.687091,1.31348,53.3889,17.4171,46.6004,1936.8,1.07359,1.31264,53.3579,1,0.706964,0.112821,36.4652,-2.76395,1.44458,61.5293
1,3.89608,0.70703,594.545,1.72655,-0.0201767,64.0807,44.1031,0.296234,1899.76,2.11249,-0.0201613,64.0552,1,-0.0986872,-0.0554895,26.3384,-1.35702,0.235765,71.1237
1,-32.2751,12.8322,594.819,-0.65363,0.947952,30.7481,-49.8388,54.16,1936.69,-0.267152,0.94597,30.7304,1,-0.504967,-0.413946,53.5108,-4.02048,0.870652,37.7456
1,-40.1653,-40.9049,594.927,-0.981688,-1.84867,24.3502,-79.382,-139.785,1900.09,-0.592637,-1.84266,24.3465,1,-0.153054,-0.517664,47.9016,-3.89377,-2.07906,31.4853
1,-22.1837,0.36929,594.747,-0.0286567,0.177595,26.4955,-10.9177,9.36077,1936.78,0.357599,0.177329,26.4799,1,0.634669,0.19741,25.7747,-3.20996,-0.36589,33.4267
1,4.13617,-32.1648,594.571,1.33915,-3.63856,58.6577,39.487,-113.148,1899.83,1.72709,-3.63726,58.6229,1,2.28049,1.09664,55.2356,-1.45538,-3.92094,65.6027
1,9.06318,-14.8026,594.514,1.80935,-1.14447,41.5835,73.6419,-50.7516,1899.75,2.19458,-1.1443,41.5409,1,-0.00995573,-0.271586,65.3162,-0.764564,-1.69168,48.6112
1,-17.4255,5.22782,594.71,-0.744566,0.553467,58.469,-28.7529,17.9267,1936.76,-0.358031,0.552964,58.4519,1,0.0207119,-0.111902,46.0323,-3.89854,0.637816,66.0254
1,5.1449,29.4681,594.518,1.37524,1.98524,35.0741,67.469,105.496,1936.89,1.76199,1.98421,35.0329,1,-0.442057,0.0423603,44.2642,-1.12861,2.11607,42.2175
1,-38.0821,-37.1136,594.896,0.249065,-0.71149,10.4791,24.1047,-125.578,1899.88,0.636805,-0.706279,10.4416,1,-0.187345,-0.197953,34.548,-3.1722,-1.07369,17.2215
1,2.27924,-8.42305,594.565,1.74461,-1.35562,77.7733,35.7144,-31.1775,1899.8,2.13067,-1.35525,77.7385,1,-1.62087,1.27607,35.6837,-1.20005,-1.19592,85.0015
1,-5.24282,-16.6334,594.631,0.725735,-1.22777,43.2792,24.1217,-53.6645,1899.83,1.11232,-1.22692,43.2468,1,0.12379,0.0241383,30.65,-2.16588,-1.42047,50.8941
1,-19.2259,11.8162,594.715,-0.0357554,0.62254,27.5657,-8.72664,42.1081,1936.76,0.350782,0.621367,27.5402,1,0.262911,0.131778,26.2797,-2.84296,0.599295,35.4198
1,9.43377,-10.6523,594.504,1.97884,-0.749542,42.5107,77.8045,-33.6847,1899.74,2.36377,-0.7495,42.4669,1,-0.45687,0.152014,38.0667,-1.14527,-0.88194,52.0816
1,5.64774,14.8319,594.518,1.56678,1.00132,36.0041,73.4614,52.1948,1936.91,1.95212,1.00105,35.9613,1,-0.0861567,0.264606,33.7163,-1.31556,0.852741,42.3291
1,-16.3914,-24.4713,594.719,-0.166263,-1.89956,42.6756,-13.882,-82.5481,1899.92,0.221178,-1.8974,42.6514,1,0.189132,-0.27589,73.5719,-3.3753,-2.35793,48.1093
1,12.1131,-28.2683,594.508,2.36943,-1.46159,43.9083,89.9347,-71.7615,1899.66,2.75471,-1.46195,43.8616,1,-0.35922,-0.0598356,-298.057,-0.481062,-1.67734,53.4905
1,1.9149,41.4041,594.514,1.20407,1.62566,22.0288,90.8356,140.591,1936.91,1.59222,1.62445,21.9879,1,-0.126179,-0.238688,33.7463,-1.80983,1.97397,28.7297
1,16.1692,-2.38046,594.461,2.22316,-0.0912152,37.4876,102.196,-5.5618,1899.63,2.60747,-0.0913239,37.4494,1,0.621563,-0.220537,54.0897,-0.502234,-0.291201,45.9762
1,2.31955,13.4468,594.556,1.30288,1.31016,52.8085,41.833,46.7573,1936.84,1.68895,1.30964,52.773,1,0.498903,0.298118,47.696,-1.51713,1.74021,60.1114
1,-6.03067,-0.134126,594.624,0.422806,0.171972,75.9532,5.4858,2.82112,1899.86,0.809274,0.171924,75.9359,1,0.323334,-0.0512032,36.0475,-2.9194,-0.149454,83.7006
1,15.1818,9.14673,594.466,2.51249,0.600714,45.8847,96.0551,26.7412,1936.97,2.89656,0.600896,45.8377,1,-0.242869,0.16421,44.735,-0.305013,0.946606,53.8632
1,4.00214,24.7837,594.516,1.11215,1.13183,25.1321,76.9134,85.3016,1936.93,1.49817,1.13112,25.0888,1,0.190707,-0.257589,50.9078,-1.34893,1.68316,35.6047
1,-33.768,-11.0114,594.847,-0.173798,-0.627142,18.7446,-28.6376,-54.6182,1899.93,0.212514,-0.624937,18.7218,1,0.353949,-0.00795076,32.2354,-3.34702,0.0379589,26.131
1,-31.4244,39.3295,594.782,-1.13247,3.0328,42.0474,-59.4679,136.03,1936.63,-0.743085,3.02785,42.0321,1,-0.319907,0.189345,25.6499,-4.57868,3.43236,50.3132
1,-31.9628,-5.01159,594.832,-1.68963,-0.645492,48.3873,-70.8791,-22.4094,1900.05,-1.30364,-0.644534,48.3749,1,0.252481,0.217446,34.7172,-4.98213,-0.340122,55.6492
1,-35.8988,-2.6353,594.856,-1.59428,-0.170056,41.4648,-78.3162,-7.98087,1900.04,-1.20894,-0.16971,41.4643,1,0.0931352,0.0396693,26.8602,-4.80328,-0.376534,50.4929
1,-4.70006,11.7015,594.605,0.103546,1.93677,79.3915,1.30197,44.443,1936.79,0.490335,1.93597,79.3647,1,0.00590753,-0.336756,86.4936,-2.58381,1.96861,87.6793
1,7.79164,32.0498,594.497,1.4656,1.67007,26.9149,93.5607,115.455,1936.89,1.85232,1.66977,26.8676,1,-0.129836,0.0510822,39.5072,-1.19494,2.11847,33.7874
1,-30.1831,19.1956,594.793,-0.360692,0.700312,22.4214,-36.7236,60.9182,1936.71,0.0243266,0.711355,22.8072,1,-0.0969657,0.370802,28.4168,-3.54233,1.05513,33.915
1,-50.9817,37.169,594.937,0.0755979,0.822328,12.4903,-15.6579,125.221,1936.71,0.463161,0.815457,12.4604,1,0.0406971,0.513848,29.1117,-3.85453,1.27823,19.3205
1,-11.7929,-35.0006,594.696,0.669941,-1.11657,18.1934,54.2135,-115.122,1899.76,1.05764,-1.11362,18.1526,1,-0.116501,-0.125702,42.3141,-2.35679,-1.52745,25.3437
1,9.4935,33.8005,594.475,2.30551,3.84327,65.7085,61.7692,112.345,1936.84,2.69292,3.84264,65.6687,1,0.348237,0.234674,30.2345,-0.538597,4.45107,74.9252
1,-2.11422,36.2421,594.56,1.15228,3.55635,54.5944,32.4487,123.69,1936.77,1.54042,3.55457,54.5602,1,-0.27043,-0.658869,27.4813,-2.11182,3.89414,61.6619
1,-12.9718,14.2746,594.664,-0.144173,1.39724,66.6454,-10.8124,42.4066,1936.77,0.24259,1.39625,66.6201,1,-3.12769,1.13233,11.5096,-2.49927,1.73993,76.5749
1,-4.1528,7.99747,594.607,0.83009,0.677884,37.8114,34.2442,32.0643,1936.83,1.21615,0.677271,37.777,1,-0.509909,0.505757,39.0869,-2.18627,0.186211,45.1437
1,-31.2538,-13.8816,594.826,0.19742,-0.375224,13.367,12.2627,-50.446,1899.87,0.582643,-0.371512,13.2979,1,2.31848,-0.186249,28.0249,-3.32963,-0.526309,21.3746
1,-25.9087,-21.8032,594.799,-1.06758,-1.75821,39.262,-53.1519,-80.2033,1900.01,-0.680215,-1.75533,39.2468,1,1.81748,-0.486343,82.4559,-4.46351,-2.14709,52.6866
1,2.03482,-3.88563,594.566,1.17087,-0.454843,83.2124,24.2815,-11.0211,1899.82,1.55708,-0.454758,83.1848,1,0.398347,0.0657075,42.1546,-1.4308,-0.825687,93.0428
1,-5.15737,12.3962,594.608,0.408497,1.60085,78.2722,6.15949,39.8467,1936.8,0.795183,1.60018,78.2439,1,-0.476232,0.220251,34.9217,-2.39543,2.19497,86.125
1,8.90667,6.61376,594.502,1.63058,0.542536,38.5998,74.3661,25.4964,1936.97,2.01544,0.542429,38.5576,1,-0.0593599,0.276495,73.0904,-0.837235,0.327542,45.3652
1,-22.5474,-18.6465,594.754,-1.06089,-1.97496,56.5682,-41.307,-64.1939,1899.99,-0.673693,-1.97286,56.5496,1,-2.77328,0.297201,52.7748,-3.98198,-1.99287,62.2514
1,12.2737,-0.756248,594.495,3.03411,-0.193672,74.6213,69.6718,-4.14495,1899.7,3.41939,-0.193683,74.5905,1,0.0168269,-0.0117162,31.8974,-0.0487911,-0.165792,81.052
1,10.3159,-5.61043,594.512,1.88224,-0.396655,35.0913,89.5436,-20.3796,1899.71,2.26647,-0.396679,35.0448,1,-3.16946,-1.11344,9.40991,-0.618158,-0.176448,41.8739
1,6.7443,-45.3876,594.559,1.55855,-3.3051,40.5393,65.0571,-151.669,1899.78,1.95021,-3.29345,40.5058,1,0.105621,-0.380064,39.5019,-1.25825,-3.78848,48.0917
1,15.722,-27.9718,594.489,2.12143,-1.82132,35.9784,101.721,-94.1176,1899.57,2.50699,-1.82153,35.9297,1,-0.243305,-0.0197167,66.8467,-0.383955,-2.5229,43.3852
1,-7.96357,11.7422,594.629,0.134084,1.28045,67.5798,-0.306653,37.17,1936.79,0.520854,1.27971,67.5528,1,-0.380963,0.101663,31.6022,-2.57609,1.5076,74.8803
1,-16.4161,-5.52235,594.706,-0.261147,-0.665339,51.2235,-16.7685,-22.4709,1899.91,0.125317,-0.664712,51.1997,1,0.165217,0.367772,27.4583,-3.59334,-0.710353,60.3834
1,-46.7977,-38.0899,594.969,-0.417498,-1.29247,18.4095,-58.7095,-129.483,1900.04,-0.0290091,-1.287,18.4059,1,-3.85796,1.06795,42.7768,-3.74631,-1.94627,25.5178
1,-7.24786,-3.5548,594.643,0.874296,-0.0314754,22.946,56.5798,-5.35024,1899.76,1.26008,-0.0315538,22.9151,1,-0.134985,-0.208656,32.4323,-2.48075,-0.344438,30.4769
